id,tag,audience,,,,,
974193497392713728,N,2,,,,,
974208615597953024,N,2,,,,,
974253947874611201,N,1,,,,,
974269001051275265,N,3,,,,,
974281079057248256,N,2,,,,,
974282168540237825,N,3,,,,,
974319384796778497,N,3,,,,,
974348498937221122,N,1,,,,,
974367142459125761,N,2,,,,,
974390782294597632,N,1,,,,,
974404371713744896,N,2,,,,,
974443000058216448,N,4,,,,,
974460350002286592,N,3,,,,,
974555903574687746,N,1,,,,,
974570981045030912,N,2,,,,,
974580012920770560,N,4,,,,,
974586572694700032,N,4,,,,,
974631121781776386,N,2,,,,,
974648893030969344,N,2,,,,,
974684222039445505,N,2,,,,,
974691871544020995,N,2,,,,,
974714671180730369,N,2,,,,,
974722940611825665,N,2,,,,,
974835099484282880,N,3,,,,,
974933384131694592,N,1,,,,,
974948466685341696,N,3,,,,,
974952084465508352,N,3,,,,,
974964333053665280,N,1,,,,,
974971142061674497,N,2,,,,,
974978692177911809,N,3,,,,,
974988641385754624,N,4,,,,,
975008979305811969,N,1,,,,,
975024758965395456,N,3,,,,,
975077311698604032,N,3,,,,,
975089645443862529,N,2,,,,,
975099960411807744,N,2,,,,,
975182506373926912,N,4,,,,,
975303306905051137,N,3,,,,,
975310876692697088,N,1,,,,,
975348551780888576,N,3,,,,,
975356176077672451,N,1,,,,,
975375778627145728,N,1,,,,,
975396677803823106,N,1,,,,,
975421120861130752,N,3,,,,,
975666193217486848,N,3,,,,,
975672793030422529,N,1,,,,,
975672830447800320,N,3,,,,,
975681550992977920,N,2,,,,,
975701157665476608,N,4,,,,,
975711003840303110,N,1,,,,,
975717346089340930,N,1,,,,,
975741215525261315,N,2,,,,,
975772257074237440,N,1,,,,,
975778949514096641,N,4,,,,,
975786510686605312,N,1,,,,,
975794789110173698,N,2,,,,,
975817358001483776,N,3,,,,,
976011739564257280,N,2,,,,,
976021292443947009,N,4,,,,,
976028580831485957,N,4,,,,,
976036634004217857,NN,0,,,,,
976081427539353600,N,3,,,,,
976085050742771712,N,2,,,,,
976102083198881793,N,1,,,,,
976130364493193217,N,2,,,,,
976142076457996289,N,4,,,,,
976164726081277952,N,3,,,,,
976251974122426368,N,4,,,,,
976255494275944449,N,4,,,,,
976368323544932352,N,3,,,,,
976383685195952128,N,2,,,,,
976391219755601920,N,2,,,,,
976397460921815041,N,2,,,,,
976397507558281216,N,2,,,,,
976413867466199042,NN,0,,,,,
976444067365249024,N,4,,,,,
976738509531877378,N,4,,,,,
976751471273406464,N,3,,,,,
976753612822056960,N,2,,,,,
976758975327858688,N,2,,,,,
976767983333920768,N,2,,,,,
976772954003595264,N,1,,,,,
976783118177853441,N,3,,,,,
976806199831150592,N,1,,,,,
976838339176345601,N,3,,,,,
976867076001452033,N,1,,,,,
976888781407227905,N,3,,,,,
976931546656632833,N,1,,,,,
976936417770209280,N,4,,,,,
977100896197840896,N,4,,,,,
977115245905924096,N,3,,,,,
977131093622214657,N,1,,,,,
977148653365288960,N,3,,,,,
977168845080268800,N,3,,,,,
977175618176585729,NN,0,,,,,
977176403912351744,N,2,,,,,
977228988660768769,N,1,,,,,
977244350555086848,N,1,,,,,
977463287389609984,N,3,,,,,
977477677711011840,N,1,,,,,
977480783358197761,N,1,,,,,
977492978834034688,N,3,,,,,
977507586525335552,N,2,,,,,
977531231125557249,N,3,,,,,
977545954751602688,N,4,,,,,
977560696547430400,N,1,,,,,
977591124796870661,N,2,,,,,
977595521425657856,N,4,,,,,
977606476293427205,N,1,,,,,
977607143145734152,N,4,,,,,
977613476939124737,N,4,,,,,
977617058832769024,N,1,,,,,
977802764888756225,N,3,,,,,
977810825514835968,NN,0,,,,,
977828273269952513,N,4,,,,,
977828311224250368,N,1,,,,,
977840072916684800,N,2,,,,,
977878521363288064,N,3,,,,,
977960836219142147,N,4,,,,,
977994533987287040,N,3,,,,,
978085819868119041,N,4,,,,,
978195858436055040,N,2,,,,,
978203158370488320,N,1,,,,,
978203679911268352,N,2,,,,,
978225066923249664,N,4,,,,,
978237140646727680,N,3,,,,,
978254749869932545,N,3,,,,,
978271298743930880,N,1,,,,,
978294528590405632,N,4,,,,,
978306842878251008,N,2,,,,,
978323208834297857,N,1,,,,,
978337855138299904,N,3,,,,,
978363022539452416,N,4,,,,,
978364152380100608,NN,0,,,,,
978557608629022721,N,2,,,,,
978567146602139648,N,1,,,,,
978570357685870592,N,1,,,,,
978588717739888640,NN,0,,,,,
978602568514527233,N,2,,,,,
978623175843045376,N,4,,,,,
978625944570269696,NN,0,,,,,
978656236815216641,N,1,,,,,
978657507366330370,N,4,,,,,
978658068077731846,N,1,,,,,
978662994136707077,N,2,,,,,
978693164570759168,N,3,,,,,
978840297567326208,N,3,,,,,
978889434530746368,N,1,,,,,
978896995011227648,NN,0,,,,,
978933135676203008,N,1,,,,,
978943041426747392,N,2,,,,,
978971470356467712,N,3,,,,,
978988092920139776,N,1,,,,,
979025361626456066,N,1,,,,,
979047177371705349,N,4,,,,,
979055542185406464,N,3,,,,,
979085569883082752,N,1,,,,,
979251854210224129,N,2,,,,,
979266963561119744,N,4,,,,,
979362841764487168,N,2,,,,,
979366533364420608,N,1,,,,,
979373625022312449,N,1,,,,,
979378684288208897,N,1,,,,,
979388476897579013,N,4,,,,,
979419175457304576,N,2,,,,,
979422308426272770,N,4,,,,,
979428942636552194,N,4,,,,,
979429024945590272,N,1,,,,,
979429064573423617,N,1,,,,,
979429266537541633,N,2,,,,,
979667813882265600,N,4,,,,,
979706057684668420,N,1,,,,,
979756827272413184,N,4,,,,,
979766705160359938,N,2,,,,,
979780555167453185,N,1,,,,,
979790850262790144,N,3,,,,,
979795530128744453,N,3,,,,,
979977368172457986,N,2,,,,,
979992706087833600,NN,0,,,,,
980028697775362054,N,2,,,,,
980031274663411714,N,4,,,,,
980044043911561216,NN,0,,,,,
980059895386034176,N,3,,,,,
980067458483617792,N,4,,,,,
980107988315799552,N,2,,,,,
980108360656834561,N,2,,,,,
980129871761477632,N,2,,,,,
980362157413011456,N,4,,,,,
980391083866812416,N,2,,,,,
980403987869589504,N,1,,,,,
980405358475833345,N,3,,,,,
980414572807979010,N,1,,,,,
980418110405664768,N,4,,,,,
980456566729125889,N,4,,,,,
980459880254525441,N,3,,,,,
980475637982007296,N,2,,,,,
980500633081057281,N,4,,,,,
980544947614109697,N,3,,,,,
980571981828575237,N,2,,,,,
980576137997938688,NN,0,,,,,
980600187675582464,N,4,,,,,
980716967115051008,N,2,,,,,
980720025412800512,N,4,,,,,
980732337175584769,N,1,,,,,
980763525000900608,N,2,,,,,
980800042306072578,N,1,,,,,
980839580902490113,NN,0,,,,,
980854386720165895,N,1,,,,,
980876016016117761,N,3,,,,,
980898195076206593,N,3,,,,,
980963900064780288,N,3,,,,,
980980291400544256,N,4,,,,,
981064528095039489,N,4,,,,,
981067810297303040,N,2,,,,,
981123091643453440,N,2,,,,,
981131398038937601,N,2,,,,,
981133590074417154,N,4,,,,,
981139844209442817,N,1,,,,,
981158155391553536,N,2,,,,,
981168676819775488,N,3,,,,,
981181283442352128,NN,0,,,,,
981182134428848129,NN,0,,,,,
981200168916832256,N,1,,,,,
981215517729058816,N,2,,,,,
981230621635866624,N,4,,,,,
981426164748226560,N,4,,,,,
981432959537500160,N,1,,,,,
981433654466531329,N,2,,,,,
981442008597368832,N,2,,,,,
981460443356127232,N,1,,,,,
981501761922977792,N,2,,,,,
981505931816177665,NN,0,,,,,
981562155802746881,N,2,,,,,
981592765007097858,N,4,,,,,
981672429281054727,N,1,,,,,
981781014006718464,N,1,,,,,
981788563296710657,N,2,,,,,
981795866284646400,N,2,,,,,
981803905481879552,N,3,,,,,
981820258481770496,N,2,,,,,
981829973370658816,N,3,,,,,
981839561725763584,N,4,,,,,
981873438431342592,N,4,,,,,
981923282902552578,N,3,,,,,
981924492812472322,N,1,,,,,
981940046998790144,N,1,,,,,
981941332578054145,NN,0,,,,,
981954722335789059,N,3,,,,,
981956652894244864,N,1,,,,,
981999054296100870,N,4,,,,,
982048291188715520,N,4,,,,,
982150955343867907,N,3,,,,,
982166086408794112,NN,0,,,,,
982173779701854208,N,3,,,,,
982180748667924482,N,2,,,,,
982198742760677376,N,4,,,,,
982227189675442180,N,4,,,,,
982230981795971074,NN,0,,,,,
982258400938504194,N,2,,,,,
982272236311666689,NN,0,,,,,
982272352032505856,N,3,,,,,
982277689427054592,NN,0,,,,,
982288841510801409,N,4,,,,,
982290116478754816,NN,0,,,,,
982318799574700032,N,1,,,,,
982333541743841280,NN,0,,,,,
982344344538497024,N,4,,,,,
982408094612324352,N,3,,,,,
982514081990086656,NN,0,,,,,
982528470185136128,N,4,,,,,
982573775576236032,N,2,,,,,
982578564884320256,N,4,,,,,
982603983964557312,N,1,,,,,
982619131861192704,N,2,,,,,
982621703250546689,N,3,,,,,
982649296045604865,N,4,,,,,
982665317607407616,N,2,,,,,
982679490223591425,NN,0,,,,,
982759780371648512,N,4,,,,,
982876220017823744,N,4,,,,,
982892832926130177,N,2,,,,,
982895142892965889,N,3,,,,,
982907912594042880,N,3,,,,,
982967060534882304,N,3,,,,,
982979907436318720,N,4,,,,,
982999274702213121,N,2,,,,,
983013361997746177,N,2,,,,,
983028458136723457,N,2,,,,,
983033012538363909,N,3,,,,,
983042554382966784,N,3,,,,,
983057408539971584,NN,0,,,,,
983111238875013120,NN,0,,,,,
983238138989510656,N,1,,,,,
983253432852271105,N,4,,,,,
983267520697323520,N,2,,,,,
983293795327455233,N,3,,,,,
983311090263175168,N,4,,,,,
983314087944826880,NN,0,,,,,
983320690127507457,N,4,,,,,
983321491017265153,N,3,,,,,
983325206793150465,N,1,,,,,
983328951044100096,N,2,,,,,
983360669574721536,N,3,,,,,
983366283075948544,N,2,,,,,
983374997002575872,N,3,,,,,
983384984638689280,N,4,,,,,
983600726512472065,N,3,,,,,
983607268653531136,N,1,,,,,
983615850514145280,N,3,,,,,
983641810475024385,N,2,,,,,
983648982911082496,N,3,,,,,
983649854936281088,N,1,,,,,
983676034175430657,NN,0,,,,,
983691213361569794,N,1,,,,,
983701235487379457,NN,0,,,,,
983725944400728064,N,3,,,,,
983736879752404994,N,2,,,,,
983744449858686977,N,1,,,,,
983745145609838592,N,2,,,,,
983745761098850305,N,1,,,,,
983766674972336129,N,3,,,,,
983962936543674368,N,2,,,,,
983969930029748224,N,1,,,,,
983978213276823552,N,4,,,,,
983990389270032384,N,2,,,,,
983994980971745286,N,4,,,,,
984002509781065729,N,4,,,,,
984008394020474881,N,4,,,,,
984023523919351814,N,2,,,,,
984039116680646656,N,1,,,,,
984043774979567617,N,1,,,,,
984048943163158530,N,3,,,,,
984068823887335425,N,2,,,,,
984098843632521221,N,2,,,,,
984129042344538124,N,1,,,,,
984325525954056192,N,3,,,,,
984340423563935745,N,2,,,,,
984358406801776640,NN,0,,,,,
984372582739795968,N,1,,,,,
984396181861208065,N,4,,,,,
984400860775157760,NN,0,,,,,
984409831271469056,NN,0,,,,,
984433136867205122,N,3,,,,,
984446321410101253,NN,0,,,,,
984476746463539200,N,2,,,,,
984506709619171328,N,4,,,,,
984524304409923591,N,1,,,,,
984536131977883648,N,2,,,,,
984547944404832257,N,4,,,,,
984703237537361920,N,1,,,,,
984723324403150848,NN,0,,,,,
984725434540744704,N,2,,,,,
984748796059021313,N,2,,,,,
984763176372842496,N,1,,,,,
984797385657372672,N,3,,,,,
984807773685927936,NN,0,,,,,
984810701544968192,N,2,,,,,
984816285182808064,N,4,,,,,
984822355703758848,N,3,,,,,
984823796363390976,N,4,,,,,
984838717692170240,NN,0,,,,,
984841917769887745,N,1,,,,,
984853822005792771,N,1,,,,,
984876396173582337,N,1,,,,,
985079405826502663,N,2,,,,,
985081228469645312,NN,0,,,,,
985110487363936256,N,1,,,,,
985126926703644672,N,1,,,,,
985127261459439616,NN,0,,,,,
985144567400947713,NN,0,,,,,
985171072738906115,NN,0,,,,,
985177639559278593,N,3,,,,,
985185982524940288,NN,0,,,,,
985186685343367168,N,3,,,,,
985200018499006464,NN,0,,,,,
985204863343742976,N,4,,,,,
985216385902096386,N,1,,,,,
985255333496000513,N,3,,,,,
985443883877371905,N,4,,,,,
985459236028153856,N,1,,,,,
985479353457958912,N,3,,,,,
985489672741715969,N,1,,,,,
985505022992625664,N,2,,,,,
985507711256334336,N,2,,,,,
985512709243527168,NN,0,,,,,
985516947013070848,N,3,,,,,
985540816423870465,N,4,,,,,
985551084688236544,NN,0,,,,,
985581043867627520,NN,0,,,,,
985591622132875264,N,4,,,,,
985774822163664896,N,2,,,,,
985783137396580352,N,1,,,,,
985789948686159872,N,3,,,,,
985835234854875136,N,3,,,,,
985850563043741696,N,1,,,,,
985895851997396993,N,4,,,,,
985925577017208833,NN,0,,,,,
985940992980340740,N,1,,,,,
985960368563466240,N,4,,,,,
985975609967996929,N,4,,,,,
986137269076746241,N,2,,,,,
986143599480967168,N,2,,,,,
986152345749868546,N,4,,,,,
986175685893992448,N,1,,,,,
986197632925265920,N,2,,,,,
986227748787097601,N,4,,,,,
986227873827688448,N,2,,,,,
986234819658027008,N,3,,,,,
986273157349855232,N,3,,,,,
986289198050217986,N,1,,,,,
986305535568904192,NN,0,,,,,
986339980896276485,N,3,,,,,
986341864793165824,N,1,,,,,
986356473113477120,N,4,,,,,
986391681657458689,N,4,,,,,
986395045858332678,NN,0,,,,,
986500094194274304,N,1,,,,,
986514707749261312,N,3,,,,,
986528070277521409,N,4,,,,,
986538073818189824,N,3,,,,,
986546819751694336,N,3,,,,,
986568021048221698,N,4,,,,,
986601120356282370,N,1,,,,,
986608616542175232,NN,0,,,,,
986635235520602113,NN,0,,,,,
986663431238496262,N,2,,,,,
986666444963360768,N,4,,,,,
986709680998232064,N,1,,,,,
986861988797210625,NN,0,,,,,
986877085070315520,N,3,,,,,
986925118206234624,N,2,,,,,
986937544125403136,NN,0,,,,,
986941333867827200,N,4,,,,,
986942223114784768,N,3,,,,,
986952645452713984,N,1,,,,,
986955116329783296,N,3,,,,,
986983769788821504,N,3,,,,,
986997938319749120,N,1,,,,,
987013048614506497,N,2,,,,,
987043151473917953,N,2,,,,,
987070555865088000,N,1,,,,,
987101885445308417,N,4,,,,,
987141180247781376,N,3,,,,,
987141195452170240,NN,0,,,,,
987141686592614400,NN,0,,,,,
987141701897666560,NN,0,,,,,
987159760310099968,N,2,,,,,
987224613687058432,NN,0,,,,,
987239507803230208,N,4,,,,,
987270320318042112,N,4,,,,,
987285268360294400,N,1,,,,,
987299922742534145,NN,0,,,,,
987315033771307009,N,1,,,,,
987334650057158658,N,1,,,,,
987405692029030400,N,2,,,,,
987421668820873216,NN,0,,,,,
987493128688099328,N,3,,,,,
987617444595367936,N,2,,,,,
987666835293261824,N,3,,,,,
987695378081501185,N,3,,,,,
987697733816418305,N,4,,,,,
987707808337539073,N,2,,,,,
987723393209335810,N,4,,,,,
987739000055193601,N,4,,,,,
987794370085752832,N,1,,,,,
987797645342191616,N,3,,,,,
987965000361889793,N,3,,,,,
987980344677863424,N,2,,,,,
988024763607080961,NN,0,,,,,
988025396095606784,N,3,,,,,
988077523614470146,N,3,,,,,
988085108107350016,NN,0,,,,,
988115314813612034,NN,0,,,,,
988311547020791808,N,2,,,,,
988326662537469952,N,3,,,,,
988350296123412482,N,3,,,,,
988371985892892672,N,1,,,,,
988415601726181382,N,3,,,,,
988433063544836096,N,3,,,,,
988447686390173698,N,3,,,,,
988462017265758209,N,4,,,,,
988477873118941188,N,2,,,,,
988478961964503040,N,4,,,,,
988480310596833283,N,4,,,,,
988490988447551489,NN,0,,,,,
988506113611124736,N,1,,,,,
988689256909561856,N,4,,,,,
988706247896698880,N,1,,,,,
988722233047732224,N,3,,,,,
988727500288249856,N,2,,,,,
988749482031493121,N,2,,,,,
988764891048808448,N,3,,,,,
988798838252204032,N,2,,,,,
988800054097072128,NN,0,,,,,
988810055398121473,N,1,,,,,
988822201829818369,N,3,,,,,
988840090674843659,N,3,,,,,
988873228398616577,N,4,,,,,
988873684000694272,NN,0,,,,,
988899472058011649,N,4,,,,,
988935605911465985,N,4,,,,,
988966178314911745,N,4,,,,,
989036552746688512,N,2,,,,,
989051651200823297,NN,0,,,,,
989084604421300224,N,2,,,,,
989112448245485568,N,3,,,,,
989118004934987776,NN,0,,,,,
989120892155453445,N,2,,,,,
989139279141011457,NN,0,,,,,
989149580276191232,NN,0,,,,,
989150010855043074,NN,0,,,,,
989153176015253504,N,4,,,,,
989170783489585153,N,3,,,,,
989172269195853825,N,2,,,,,
989174118464540673,N,4,,,,,
989229134688718853,N,4,,,,,
989235598224494594,N,1,,,,,
989311910922407938,N,4,,,,,
989398716879638529,N,2,,,,,
989414048948195329,N,3,,,,,
989474442760867840,N,1,,,,,
989503610412249089,N,3,,,,,
989507652819587072,N,1,,,,,
989513016713637888,N,4,,,,,
989534672114855937,N,2,,,,,
989565055359479808,N,4,,,,,
989706493913071616,N,3,,,,,
989768673605791744,N,2,,,,,
989776237336805376,NN,0,,,,,
989807212167131137,NN,0,,,,,
989825199989252096,NN,0,,,,,
989825239700865024,N,3,,,,,
989834616319115265,N,1,,,,,
989836838809624579,N,1,,,,,
989848208137441280,N,2,,,,,
989851737656872960,N,1,,,,,
989853769318969344,N,4,,,,,
989882129327771654,N,1,,,,,
990138590725398528,NN,0,,,,,
990153728249466881,N,2,,,,,
990170616425865216,N,1,,,,,
990183917956354051,N,2,,,,,
990186049870712833,N,3,,,,,
990214140936511488,N,1,,,,,
990244341116555264,N,1,,,,,
990266842391379969,N,4,,,,,
990289820365852672,N,2,,,,,
990306166910701569,NN,0,,,,,
990377183628709891,N,1,,,,,
990501011986026496,N,4,,,,,
990516094493478913,N,3,,,,,
990537477516603392,N,4,,,,,
990546301442981888,N,3,,,,,
990561859819507712,NN,0,,,,,
990576515321655296,N,3,,,,,
990614462859304962,NN,0,,,,,
990637098444230656,N,1,,,,,
990652030434840577,N,2,,,,,
990672491411537920,N,2,,,,,
990848249727799301,N,3,,,,,
990863595838853125,N,2,,,,,
990883273860673542,N,4,,,,,
990885690295701504,NN,0,,,,,
990894781889990656,N,2,,,,,
990915228173991937,N,2,,,,,
990925232067182597,N,2,,,,,
990950314420432902,N,3,,,,,
990988901895626752,NN,0,,,,,
991014570629173250,N,2,,,,,
991039974672945153,N,2,,,,,
991050477931548678,NN,0,,,,,
991126103896051712,NN,0,,,,,
991220555427827712,N,2,,,,,
991220721182498816,NN,0,,,,,
991266197676097536,N,3,,,,,
991271046283235328,N,1,,,,,
991346585299714048,N,2,,,,,
991349993083727872,N,4,,,,,
991352318586245120,N,3,,,,,
991352945341059072,N,1,,,,,
991361724384194560,NN,0,,,,,
991378987153838082,N,1,,,,,
991465625414447106,N,1,,,,,
991573031041536000,N,3,,,,,
991588158843342848,N,1,,,,,
991648763402997760,N,2,,,,,
991655189135446022,N,3,,,,,
991697418675683328,N,4,,,,,
991709655108812800,NN,0,,,,,
991716822318755845,N,3,,,,,
991718141473447936,NN,0,,,,,
991723546069143553,NN,0,,,,,
991739616691617794,N,4,,,,,
991762811473813504,N,3,,,,,
991859818142027776,N,3,,,,,
991936415603752960,N,3,,,,,
991950548567019520,N,4,,,,,
991971228511604737,N,4,,,,,
991995791815467014,N,2,,,,,
992004302901334016,N,2,,,,,
992011472019615744,N,1,,,,,
992018896977874944,N,3,,,,,
992026995784671234,N,2,,,,,
992030483444916224,N,1,,,,,
992071559216025600,N,3,,,,,
992101776735244289,NN,0,,,,,
992107471475965952,N,2,,,,,
992128345646206976,NN,0,,,,,
992143852281716739,N,4,,,,,
992166912535785472,N,4,,,,,
992290225954013184,NN,0,,,,,
992291695101267968,N,4,,,,,
992298031402729472,NN,0,,,,,
992312932561076224,N,3,,,,,
992325098072928256,N,4,,,,,
992333170711367680,N,2,,,,,
992337709355229185,N,2,,,,,
992373362453372928,N,2,,,,,
992419594404089858,NN,0,,,,,
992433744744239105,NN,0,,,,,
992441976128651264,N,3,,,,,
992464138113814534,N,1,,,,,
992691145447825408,NN,0,,,,,
992721582446571520,N,1,,,,,
992751031179243521,N,3,,,,,
992781230415499265,N,1,,,,,
992791092193120256,N,4,,,,,
992797092291776518,NN,0,,,,,
992842643930599424,NN,0,,,,,
993023589078241280,N,1,,,,,
993053520386543618,N,2,,,,,
993083211382214658,N,2,,,,,
993114425338023936,N,1,,,,,
993136552887836674,N,1,,,,,
993144362543575041,N,3,,,,,
993158986013773831,N,3,,,,,
993178487061086209,N,2,,,,,
993181851601776640,N,2,,,,,
993189682379927552,N,1,,,,,
993204026106884096,NN,0,,,,,
993385959386419200,N,2,,,,,
993417411243200512,N,4,,,,,
993446100722946048,N,1,,,,,
993462471708041217,N,3,,,,,
993489695802880000,N,4,,,,,
993521879389523968,N,1,,,,,
993537206038953985,NN,0,,,,,
993551113961050112,N,2,,,,,
993567150165110789,NN,0,,,,,
993582648961523717,N,1,,,,,
993669181152182272,N,3,,,,,
993670726136811520,NN,0,,,,,
993747383140933632,NN,0,,,,,
993754648405299200,N,3,,,,,
993762461798027264,N,1,,,,,
993783286362144768,N,2,,,,,
993805551200096256,N,3,,,,,
993815528270651393,N,4,,,,,
993822852142034945,N,4,,,,,
993855045585330176,N,2,,,,,
993868083092705281,N,1,,,,,
993883256620797952,N,1,,,,,
993883295128702977,NN,0,,,,,
993915392233033734,N,4,,,,,
993921983577493504,NN,0,,,,,
993929281393872896,NN,0,,,,,
993930074087968773,NN,0,,,,,
994109763846799360,N,1,,,,,
994138962620018688,N,4,,,,,
994151254283743237,N,4,,,,,
994165617958715392,N,2,,,,,
994178418936774657,N,2,,,,,
994185292042133505,N,1,,,,,
994193517156024323,NN,0,,,,,
994215887757565952,N,1,,,,,
994218762718142466,N,1,,,,,
994245672454053889,N,3,,,,,
994270034733289472,N,2,,,,,
994275820159062023,N,3,,,,,
994301714235842560,N,4,,,,,
994345328605265920,N,2,,,,,
994359733476831232,N,4,,,,,
994472362266583041,N,2,,,,,
994487264850993152,NN,0,,,,,
994497485111549952,N,2,,,,,
994503595985948673,N,1,,,,,
994540425460502528,N,4,,,,,
994579805407535104,N,3,,,,,
994580702829203457,N,3,,,,,
994586204652949504,N,2,,,,,
994605801422643202,N,3,,,,,
994608101084073984,N,2,,,,,
994623623515267074,NN,0,,,,,
994638303583449089,N,3,,,,,
994834508523372544,N,2,,,,,
994841300187967493,N,1,,,,,
994849640259481602,N,2,,,,,
994910524017139713,NN,0,,,,,
994925345118806026,N,1,,,,,
994930666335883265,N,4,,,,,
994940313352450048,N,2,,,,,
994940616197976064,NN,0,,,,,
994954263553028096,N,4,,,,,
994985588309790720,NN,0,,,,,
995001353859723265,NN,0,,,,,
995228852275249152,NN,0,,,,,
995229218173833216,N,4,,,,,
995230100668010496,N,3,,,,,
995230354607833090,N,2,,,,,
995244195014209537,NN,0,,,,,
995258811656081410,N,3,,,,,
995295816318406657,N,4,,,,,
995318452113018881,N,4,,,,,
995348638720299009,N,2,,,,,
995393424235876353,N,1,,,,,
995397930050838528,N,4,,,,,
995398188667473921,N,4,,,,,
995409749465272320,NN,0,,,,,
995413514150928384,N,4,,,,,
995434100772175874,N,4,,,,,
995434419581259776,NN,0,,,,,
995575905027264512,N,1,,,,,
995598521343541248,N,1,,,,,
995605342296985601,N,2,,,,,
995621700858449920,NN,0,,,,,
995643069377769472,N,3,,,,,
995650890215444480,N,2,,,,,
995681078991032320,N,4,,,,,
995741932772085760,N,4,,,,,
995747152868626434,N,4,,,,,
995757860826025985,N,3,,,,,
995779264271278080,NN,0,,,,,
995787155954978816,NN,0,,,,,
995922192486555648,N,3,,,,,
995937538216005633,N,3,,,,,
995972008235143168,N,4,,,,,
995997934603984896,N,3,,,,,
996015085972795394,N,2,,,,,
996019856960114690,N,1,,,,,
996033577254047745,N,4,,,,,
996043217169731589,NN,0,,,,,
996045413038800897,N,2,,,,,
996047214978908160,N,1,,,,,
996056939711881218,N,2,,,,,
996073922104840192,N,1,,,,,
996092655779098626,NN,0,,,,,
996100959125229569,NN,0,,,,,
996105751138619393,N,3,,,,,
996107231090429952,NN,0,,,,,
996284086586171392,N,1,,,,,
996291353389748225,N,1,,,,,
996311984932052992,NN,0,,,,,
996328568128004097,N,4,,,,,
996344964232765440,N,2,,,,,
996365064377643008,N,3,,,,,
996387737321209858,NN,0,,,,,
996416163256025088,N,4,,,,,
996420709944582145,N,2,,,,,
996434555480477697,N,1,,,,,
996477946075451392,N,4,,,,,
996512130248728578,N,3,,,,,
996539095445884929,N,4,,,,,
996576492355244034,N,1,,,,,
996661589473480704,N,1,,,,,
996681966954086401,N,2,,,,,
996699622302208000,N,4,,,,,
996702524206874624,N,2,,,,,
996722697219575809,N,2,,,,,
996732686084472832,N,1,,,,,
996776698128584705,NN,0,,,,,
996782590781771776,N,3,,,,,
996813048856883201,N,3,,,,,
996858573408886784,N,3,,,,,
996890775458791426,N,1,,,,,
997008851944828928,N,3,,,,,
997084583156944896,N,2,,,,,
997094169016455171,NN,0,,,,,
997103580447375360,N,1,,,,,
997128932179750912,N,4,,,,,
997144831880294400,N,3,,,,,
997159887690981376,N,1,,,,,
997175026226008064,N,2,,,,,
997205699967975429,N,4,,,,,
997205710294454272,NN,0,,,,,
997371228292698112,N,1,,,,,
997376742196109312,NN,0,,,,,
997398419412082688,N,2,,,,,
997403144257720320,NN,0,,,,,
997407492849262592,N,2,,,,,
997413443589345281,N,4,,,,,
997428466340499457,N,4,,,,,
997451229767831552,N,3,,,,,
997455008437223424,N,3,,,,,
997461738705637379,N,4,,,,,
997473026986913793,N,4,,,,,
997497287227203584,N,4,,,,,
997537389085151232,N,2,,,,,
997583449006530560,N,4,,,,,
997733090058559488,NN,0,,,,,
997740156374446080,N,4,,,,,
997750798049214464,NN,0,,,,,
997753201637101569,NN,0,,,,,
997760398811054080,N,4,,,,,
997762669976285184,NN,0,,,,,
997764273148489728,N,4,,,,,
997768562117890048,NN,0,,,,,
997772129729904640,N,4,,,,,
997775143328862209,NN,0,,,,,
997775297817858048,N,4,,,,,
997776337468362752,NN,0,,,,,
997778292357775361,NN,0,,,,,
997779918900682752,NN,0,,,,,
997789789201027072,NN,0,,,,,
997793470742904832,NN,0,,,,,
997795938285453313,NN,0,,,,,
997799200351014912,NN,0,,,,,
997801927726583808,NN,0,,,,,
997803098646106112,NN,0,,,,,
997805206388736010,NN,0,,,,,
997811612856733697,NN,0,,,,,
997811963257348099,N,4,,,,,
997813594107531264,NN,0,,,,,
997816864582479872,NN,0,,,,,
997817999557058560,NN,0,,,,,
997819345337106432,NN,0,,,,,
997827641129488385,NN,0,,,,,
997828980614090755,NN,0,,,,,
997862717229805568,N,2,,,,,
997879818225057792,N,4,,,,,
997888263045177344,N,4,,,,,
997889702349942785,N,1,,,,,
998127462205853697,N,2,,,,,
998158161663217664,N,3,,,,,
998231947359997952,NN,0,,,,,
998247244682887169,N,3,,,,,
998263125819437056,N,1,,,,,
998290907056234496,N,4,,,,,
998291034361778176,N,4,,,,,
998382934246739968,N,3,,,,,
998393401270730757,N,1,,,,,
998403994560147456,N,4,,,,,
998473991689064448,N,3,,,,,
998483514755559424,N,2,,,,,
998518805415546880,NN,0,,,,,
998551871030747137,N,2,,,,,
998595037733834752,N,3,,,,,
998609888203952128,N,2,,,,,
998625483926507520,N,3,,,,,
998744441325342727,N,1,,,,,
998821034697555968,N,2,,,,,
998835889471180800,N,4,,,,,
998853025333698561,N,4,,,,,
998877970335961088,N,4,,,,,
998881936998313984,N,1,,,,,
998894724944625664,N,3,,,,,
998896338598354944,N,3,,,,,
998928217800101894,NN,0,,,,,
998957180815659008,N,3,,,,,
998987629726183424,N,2,,,,,
999135168391794688,N,1,,,,,
999144892277313536,N,1,,,,,
999183209035452416,N,1,,,,,
999198507549495297,N,4,,,,,
999214117226500096,N,4,,,,,
