id,author,text,created_at,created_at_least,retweetcount,favoritecount,similarity_list_present,lis_present_manual,similarity_list_past,lis_past_manual,name_window,tag,tag_manual,audience,text_normal,weight_tweet,weigh_tweet_mean,weight_retweetcount,weight_favoritecount
866687534755192832,BBCBreaking,bbcsport david resign manag sunderland follow safc,2017-05-22 16:09:45,2017-05-22,677,0,[],,"[[863046075002884097, 0.0], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,N,3,"rt @bbcsport: david moyes has resigned as manager of sunderland.

more to follow #safc ",0.1204111445145446,0.05263157894736842,0.0,0.06777956556717618
866887210544635905,BBCBreaking,manchest arena blast dead least injur suspect terror attack latest,2017-05-23 05:23:11,2017-05-23,4260,2476,"[[866687534755192832, 0.0]]",,"[[863046075002884097, 0.11180339887498948], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,N,4,"manchester arena blast 
• 19 dead
• at least 50 injured
• suspected terror attack
• latest  ",0.8730576030155675,0.14100739758329062,0.3039528602995335,0.4280973451327434
866959897790824448,BBCBreaking,attack stand appal sicken cowardic theresa,2017-05-23 10:12:01,2017-05-23,1049,1334,"[[866687534755192832, 0.0], [866887210544635905, 0.12909944487358058]]",866887210544635905,"[[863046075002884097, 0.14433756729740646], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,NN,3,"""this attack stands out for its appalling, sickening cowardice"" - uk pm @theresa_may  ",0.36959698442423705,0.10064657042896692,0.1637613552663884,0.10518905872888173
866966247333822465,BBCBreaking,manutd squad hold minut silenc victim manchest arena attack,2017-05-23 10:37:15,2017-05-23,1929,4839,"[[866687534755192832, 0.0], [866887210544635905, 0.31622776601683794], [866959897790824448, 0.13608276348795434]]",866887210544635905,"[[863046075002884097, 0.1178511301977579], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,NN,4,".@manutd squad hold minutes silence for victims of manchester arena attack

 ",0.9135697560714564,0.12585124046162546,0.5940338816597103,0.19368463395012067
866980527789793282,BBCBreaking,bbcpeterhunt queen manchest attack,2017-05-23 11:34:00,2017-05-23,2055,0,"[[866687534755192832, 0.0], [866887210544635905, 0.31622776601683794], [866959897790824448, 0.20412414523193154], [866966247333822465, 0.3333333333333333]]",866966247333822465,"[[863046075002884097, 0.17677669529663687], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,NN,3,rt @bbcpeterhunt: the queen on #manchester attack: ,0.3424189127947437,0.1360633214834002,0.0,0.2063555913113435
867007273071259649,BBCBreaking,former jame bond star roger moor cancer famili,2017-05-23 13:20:16,2017-05-23,9947,8146,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0]]",,"[[863046075002884097, 0.0], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,N,4,"former james bond star, sir roger moore, dies aged 89 from cancer, family say 

 ",2.0526315789473686,0.05263157894736841,1.0,1.0
867124127236186112,BBCBreaking,member forc deploy across terror level rais theresa,2017-05-23 21:04:36,2017-05-23,3660,3452,"[[866687534755192832, 0.0], [866887210544635905, 0.11180339887498948], [866959897790824448, 0.14433756729740646], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0]]",866887210544635905,"[[863046075002884097, 0.0], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,NN,4,members of armed forces to be deployed across the uk as terror level raised – pm theresa may  ,0.8712505389634877,0.07972482037518988,0.42376626565185366,0.3677594529364441
867321141597270016,BBCBreaking,latest victim manchest terror attack name martyn hett,2017-05-24 10:07:28,2017-05-24,1304,2099,"[[866687534755192832, 0.0], [866887210544635905, 0.4472135954999579], [866959897790824448, 0.14433756729740646], [866966247333822465, 0.35355339059327373], [866980527789793282, 0.35355339059327373], [867007273071259649, 0.0], [867124127236186112, 0.12499999999999997]]",866887210544635905,"[[863046075002884097, 0.12499999999999997], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,NN,NN,0,latest victim who died in manchester terror attack named as martyn hett  ,0,0,0,0
867683555601637376,BBCBreaking,fall silent rememb kill manchest terror attack,2017-05-25 10:07:35,2017-05-25,2151,5023,"[[866687534755192832, 0.0], [866887210544635905, 0.35856858280031806], [866959897790824448, 0.1543033499620919], [866966247333822465, 0.2519763153394848], [866980527789793282, 0.3779644730092272], [867007273071259649, 0.0], [867124127236186112, 0.13363062095621217], [867321141597270016, 0.40089186286863654]]",,"[[863046075002884097, 0.13363062095621217], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,NN,NN,0,the uk falls silent to remember those killed in the manchester terror attack  ,0,0,0,0
867772524649566208,Bloomberg,proud geek sinc happi geekprideday bloomberg,2017-05-25 16:01:06,2017-05-25,30,23,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0]]",,"[[863046075002884097, 0.0], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,N,2,"proud geeks since 1981.

happy #geekprideday from bloomberg lp. ",0.058170255738725835,0.05263157894736843,0.0028234716425239383,0.0027152051488334673
868128175695450118,Bloomberg,euro best year decad,2017-05-26 15:34:20,2017-05-26,38,18,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0]]",,"[[863046075002884097, 0.0], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.4082482904638631], [864192114048942080, 0.1889822365046136], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,NN,NN,0,this could be the euros best year in a decade:  ,0,0,0,0
869589510769623041,Bloomberg,hold corpor bond fund excit cash,2017-05-30 16:21:10,2017-05-30,4,4,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.13608276348795434], [866980527789793282, 0.0], [867007273071259649, 0.14433756729740646], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0]]",,"[[863046075002884097, 0.0], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,N,1,the holding that corporate bond funds are most excited about now is cash:  ,0.013570564041884739,0.013199368793183923,0.0003711952487008166,0.0
869843640432164865,BBCBreaking,bbcnewspr statement,2017-05-31 09:10:59,2017-05-31,2667,0,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0]]",,"[[863046075002884097, 0.0], [863054800157585408, 0.0], [863110613697929217, 0.0], [864124570336247808, 0.0], [864192114048942080, 0.0], [864487802897027072, 0.0], [864846543018311680, 0.0], [864855355775492098, 0.0], [864880389336162304, 0.0], [864937161719558144, 0.0], [865206914233245696, 0.0], [865288207025356800, 0.0], [865591660566134784, 0.0], [866635438131265536, 0.0]]",,20170522_20170601,N,N,4,rt @bbcnewspr: bbc statement: ,0.3801704831116596,0.04545454545454544,0.0,0.3347159376571141
870720719172141056,Bloomberg,world last haven fund manag come sieg,2017-06-02 19:16:11,2017-06-02,22,7,[],,"[[866687534755192832, 0.14285714285714285], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.1543033499620919], [869843640432164865, 0.0]]",,20170602_20170612,N,N,2,one of the world’s last havens for fund managers is coming under siege:  ,0.05444069971305919,0.051528664588918735,0.0006495916852264291,0.0022624434389140274
871176976320671744,BBCBreaking,imag show suspect involv londonbridg terror incid,2017-06-04 01:29:11,2017-06-04,1071,1321,"[[870720719172141056, 0.0]]",871176976320671744,"[[866687534755192832, 0.0], [866887210544635905, 0.23904572186687872], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.13363062095621217], [867321141597270016, 0.13363062095621217], [867683555601637376, 0.14285714285714285], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",867683555601637376,20170602_20170612,N,NN,3,image shows van suspected of being involved in #londonbridge terror incident  ,0.3021543957447272,0.04545454545454545,0.1225872308834447,0.13411261940673705
871202037806931969,BBCBreaking,polic mark rowley polic know london attack happen,2017-06-04 03:08:46,2017-06-04,2016,1589,"[[870720719172141056, 0.0], [871176976320671744, 0.0]]",871176976320671744,"[[866687534755192832, 0.0], [866887210544635905, 0.09999999999999998], [866959897790824448, 0.12909944487358058], [866966247333822465, 0.10540925533894598], [866980527789793282, 0.15811388300841897], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.11180339887498948], [867683555601637376, 0.11952286093343936], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,NN,4,met polices mark rowley on what police know so far about london attack and how it happened  ,0.4752514336989368,0.07490322120281395,0.1474573125463994,0.25289089994972347
871390483771121665,BBCBreaking,londonattack recent hire attack polic,2017-06-04 15:37:35,2017-06-04,578,733,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.42426406871192845]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.14142135623730948], [866959897790824448, 0.18257418583505536], [866966247333822465, 0.14907119849998599], [866980527789793282, 0.22360679774997896], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.15811388300841897], [867683555601637376, 0.16903085094570328], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,NN,NN,0,"van used in #londonattacks was recently hired by one of the attackers, police say  ",0,0,0,0
871457769034874880,BBCBreaking,ariana grand send heartfelt messag onelovemanchest concert,2017-06-04 20:04:57,2017-06-04,3335,10776,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0]]",871390483771121665,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,NN,4,ariana grande sends a heartfelt message to her fans during the #onelovemanchester concert  ,1.4641322729558024,0.04545454545454545,1.0,0.4186777275012569
871750701101273090,Bloomberg,human trader becom rare breed except asia,2017-06-05 15:28:58,2017-06-05,23,6,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,2,human fx traders are becoming a rare breed — except in asia:  ,0.048399473068672594,0.04545454545454545,0.0005567928730512249,0.0023881347410759177
872031717434941440,BBCBreaking,peopl across fall silent rememb victim londonattack,2017-06-06 10:05:37,2017-06-06,1410,3371,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.16903085094570328], [871457769034874880, 0.0], [871750701101273090, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.1259881576697424], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.13363062095621217], [867321141597270016, 0.13363062095621217], [867683555601637376, 0.4285714285714285], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,NN,NN,0,"people across the uk fall silent to remember the victims of the #londonattacks

 ",0,0,0,0
872086057751158784,Bloomberg,there anoth sourc that start cheap,2017-06-06 13:41:33,2017-06-06,7,2,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,1,now theres another source of oil thats starting to get cheap:  ,0.04601721698538154,0.04545454545454546,0.0001855976243504083,0.0003770739064856712
872196347641774080,Bloomberg,storm news pilot twitter storm even wors airlin,2017-06-06 20:59:48,2017-06-06,13,4,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,1,"while storms are bad news for pilots, twitter storms can be even worse for airlines:  ",0.04695696242270327,0.04545454545454544,0.0003711952487008166,0.0011312217194570137
872431416885354496,Bloomberg,busi year tweet follow thank keep busi busi,2017-06-07 12:33:53,2017-06-07,91,0,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0]]",,"[[866687534755192832, 0.10101525445522107], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.1336306209562122], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,2,"rt @business: 8 years, 243,497 tweets, 4,000,000+ followers! thanks for keeping @business in business ",0.060684739572280225,0.04974959628419576,0.0,0.010935143288084464
872442843129827329,Bloomberg,china taken concret step acceler open vast bond market,2017-06-07 13:19:17,2017-06-07,4,6,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.1178511301977579], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.13608276348795434], [869843640432164865, 0.0]]",,20170602_20170612,N,N,1,china has taken concrete steps to accelerate the opening of its vast bond market:  ,0.04601133832759668,0.045454545454545456,0.0005567928730512249,0.0
872458553134632961,BBCBreaking,famili sebastien belang confirm among kill london attack,2017-06-07 14:21:43,2017-06-07,294,494,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.22360679774997896], [871390483771121665, 0.15811388300841897], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0], [872442843129827329, 0.0]]",871390483771121665,"[[866687534755192832, 0.0], [866887210544635905, 0.11180339887498948], [866959897790824448, 0.14433756729740646], [866966247333822465, 0.1178511301977579], [866980527789793282, 0.17677669529663687], [867007273071259649, 0.12499999999999997], [867124127236186112, 0.0], [867321141597270016, 0.12499999999999997], [867683555601637376, 0.26726124191242434], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,NN,1,"family of sebastien belanger confirm he was among those killed in london attacks

 ",0.14509857633051715,0.06280548548901808,0.045842613214550854,0.03645047762694822
872789759118065669,Bloomberg,argentina peso hover near record carri trade investor arent worri,2017-06-08 12:17:48,2017-06-08,11,5,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0], [872442843129827329, 0.0], [872458553134632961, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,1,"argentina’s peso is hovering near record lows, but carry-trade investors aren’t worried:  ",0.04679837863055469,0.04545454545454544,0.00046399406087602077,0.0008798391151332328
872848660798685184,BBCBreaking,jame comey call donald trump releas tape meet might exist,2017-06-08 16:11:52,2017-06-08,648,1283,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0], [872442843129827329, 0.0], [872458553134632961, 0.0], [872789759118065669, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.11180339887498948], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,3,james comey calls on donald trump to release any tapes of their meetings that might exist  ,0.2454606200675898,0.04545454545454544,0.11906087602078694,0.08094519859225742
872925340301131777,BBCBreaking,exit poll project conserv seat short major bbcelect,2017-06-08 21:16:33,2017-06-08,2111,1909,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0], [872442843129827329, 0.0], [872458553134632961, 0.0], [872789759118065669, 0.0], [872848660798685184, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,4,"exit poll projects conservatives 12 seats short of a majority


#bbcelection #ge2017 ",0.5268937997936348,0.08490929369606702,0.17715293244246474,0.26483157365510307
872986842571952128,BBCBreaking,deputi leader angu robertson lose conserv moray bbcelect,2017-06-09 01:20:57,2017-06-09,371,567,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0], [872442843129827329, 0.0], [872458553134632961, 0.0], [872789759118065669, 0.0], [872848660798685184, 0.0], [872925340301131777, 0.24999999999999994]]",872925340301131777,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,NN,3,"snp deputy leader angus robertson loses to the conservatives in moray

 #bbcelection #ge2017 ",0.1821497515924389,0.08340411719568434,0.05261692650334076,0.04612870789341378
873040973030244353,BBCBreaking,offici hungparlia parti major bbcelect,2017-06-09 04:56:02,2017-06-09,7960,5347,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0], [872442843129827329, 0.0], [872458553134632961, 0.0], [872789759118065669, 0.0], [872848660798685184, 0.0], [872925340301131777, 0.31622776601683794], [872986842571952128, 0.15811388300841897]]",872925340301131777,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,NN,4,"its official: #hungparliament for uk. no party can win a majority


#ge2017 #bbcelection ",1.587748712918638,0.09155346421782153,0.4961952487008166,1.0
873112815434780676,BBCBreaking,ukip leader paul nuttal quit follow bbcelect hungparlia,2017-06-09 09:41:31,2017-06-09,903,2237,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0944911182523068], [872442843129827329, 0.0], [872458553134632961, 0.0], [872789759118065669, 0.0], [872848660798685184, 0.0], [872925340301131777, 0.12499999999999997], [872986842571952128, 0.24999999999999994], [873040973030244353, 0.31622776601683794]]",872925340301131777,"[[866687534755192832, 0.13363062095621217], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.0], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,NN,4,"ukip leader paul nuttall quits following #ge2017 

 #bbcelection #hungparliament ",0.4097917680051885,0.08920434452571734,0.2075909428359317,0.11299648064353947
873170281455431680,Bloomberg,egypt annual inflat first time sinc pound float,2017-06-09 13:29:52,2017-06-09,7,6,"[[870720719172141056, 0.0], [871176976320671744, 0.0], [871202037806931969, 0.0], [871390483771121665, 0.0], [871457769034874880, 0.0], [871750701101273090, 0.0], [872031717434941440, 0.0], [872086057751158784, 0.0], [872196347641774080, 0.0], [872431416885354496, 0.0], [872442843129827329, 0.0], [872458553134632961, 0.0], [872789759118065669, 0.0], [872848660798685184, 0.0], [872925340301131777, 0.0], [872986842571952128, 0.0], [873040973030244353, 0.0], [873112815434780676, 0.0]]",,"[[866687534755192832, 0.0], [866887210544635905, 0.0], [866959897790824448, 0.0], [866966247333822465, 0.0], [866980527789793282, 0.0], [867007273071259649, 0.0], [867124127236186112, 0.0], [867321141597270016, 0.0], [867683555601637376, 0.0], [867772524649566208, 0.14433756729740646], [868128175695450118, 0.0], [869589510769623041, 0.0], [869843640432164865, 0.0]]",,20170602_20170612,N,N,1,egypt annual inflation eases for first time since pound float:  ,0.04638841223408234,0.04545454545454544,0.0005567928730512249,0.0003770739064856712
